customer_id,name,gender,age,job_title,job_industry_category,past_3_years_bike_related_purchases,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation
4511,Inglebert Aspinal,Male,44,Financial Analyst,Financial Services,4,Mass Customer,No,No,11,612 Annamark Center,2176,New South Wales,Australia,8
4512,Jammal Devenny,Male,18,Marketing Manager,Retail,57,High Net Worth,No,No,12,18 Sage Plaza,3152,Victoria,Australia,9
4513,Adriane Richardson,Female,41,Data Coordiator,Manufacturing,81,High Net Worth,No,No,9,4 Randy Street,3070,Victoria,Australia,8
4514,Jodi Lermit,Female,63,N/A,Health,94,Mass Customer,No,Yes,10,05 Corry Center,4021,Queensland,Australia,2
4515,Emelia Ackwood,Female,29,Senior Cost Accountant,Financial Services,72,Mass Customer,No,Yes,10,1 South Street,4183,Queensland,Australia,9
4516,Andee Huke,Female,46,N/A,Manufacturing,91,Mass Customer,No,No,9,4810 Kim Park,3858,Victoria,Australia,2
4517,Isa Fominov,Male,16,Physical Therapy Assistant,N/A,75,Mass Customer,No,Yes,5,80388 Ryan Place,2010,New South Wales,Australia,9
4518,Zabrina Margram,Female,53,N/A,Manufacturing,87,High Net Worth,No,Yes,11,1092 Kinsman Parkway,4053,Queensland,Australia,8
4519,Maddalena Angood,Female,18,N/A,Manufacturing,79,Affluent Customer,No,No,12,1 Bluejay Court,2320,New South Wales,Australia,4
4520,Sofie Worsfold,Female,63,Environmental Tech,Retail,87,Mass Customer,No,Yes,9,7 Maple Wood Plaza,4125,Queensland,Australia,6
4521,Elmira Vasilyev,Female,66,Senior Quality Engineer,Manufacturing,33,High Net Worth,No,No,12,12 Eastlawn Terrace,2007,New South Wales,Australia,9
4522,Free Rowland,Male,61,N/A,N/A,42,Mass Customer,No,Yes,12,24929 Spaight Junction,3796,Victoria,Australia,8
4523,Worthington Cohane,Male,26,Chief Design Engineer,Entertainment,60,High Net Worth,No,No,2,846 Daystar Lane,2000,New South Wales,Australia,12
4524,Bailey Bereford,Male,67,Senior Sales Associate,Argiculture,44,Affluent Customer,No,Yes,11,36 Golf Course Circle,2444,New South Wales,Australia,6
4525,Perry Whitehurst,Male,37,Structural Engineer,Manufacturing,79,High Net Worth,No,Yes,8,0 Nelson Crossing,3155,Victoria,Australia,7
4526,Antony Tuma,Male,63,Environmental Tech,Telecommunications,11,High Net Worth,No,Yes,13,93264 Almo Plaza,3078,Victoria,Australia,10
4527,Corene Hallgate,Female,53,N/A,Financial Services,26,Mass Customer,No,Yes,14,2109 Shoshone Court,3103,Victoria,Australia,12
4528,Nico Chadwick,Male,64,Research Assistant IV,Financial Services,97,Affluent Customer,No,No,13,355 Roxbury Lane,3190,Victoria,Australia,8
4529,Joline Skipperbottom,Female,45,Desktop Support Technician,N/A,59,High Net Worth,No,No,9,2 Warrior Crossing,2161,New South Wales,Australia,9
4530,Ivy Farr,Female,44,Office Assistant IV,IT,56,High Net Worth,No,No,19,08470 Kingsford Lane,2120,New South Wales,Australia,11
4531,Dallas Lavalde,Female,19,Product Engineer,N/A,18,Mass Customer,No,No,12,16898 Donald Plaza,2323,New South Wales,Australia,4
4532,Amabel,Female,36,Chief Design Engineer,Financial Services,71,Mass Customer,No,Yes,9,3128 Mallory Pass,2144,New South Wales,Australia,6
4533,Hilario McCulloch,Male,31,Physical Therapy Assistant,Retail,61,Mass Customer,No,No,8,799 Luster Road,3051,Victoria,Australia,8
4534,Jim Haddrell,Male,62,Associate Professor,Financial Services,55,Mass Customer,No,No,9,53 Dryden Trail,2358,New South Wales,Australia,3
4535,Jacobo Mucklow,Male,65,Computer Systems Analyst I,Financial Services,62,High Net Worth,No,Yes,22,5512 Ronald Regan Hill,3122,Victoria,Australia,8
4536,Gretel Paschke,Female,61,Editor,Financial Services,10,Mass Customer,No,Yes,17,72 Melrose Street,4074,Queensland,Australia,7
4537,Jethro Mertel,Male,39,Software Consultant,Argiculture,16,Mass Customer,No,Yes,15,3460 Dapin Street,2262,New South Wales,Australia,6
4538,Dwain Hatch,Male,23,Marketing Assistant,Health,62,Affluent Customer,No,No,15,5 Hovde Lane,3028,Victoria,Australia,8
4539,Lucretia D'Agostini,Female,39,Database Administrator III,Manufacturing,41,High Net Worth,No,No,15,4 Gale Center,3185,Victoria,Australia,7
4540,Claude Bowstead,Female,20,Accounting Assistant III,Manufacturing,37,Mass Customer,No,No,7,5263 Stone Corner Crossing,2217,New South Wales,Australia,12
4541,Donn MacGregor,Male,52,Civil Engineer,Manufacturing,80,High Net Worth,No,No,5,0439 Mandrake Park,2046,New South Wales,Australia,10
4542,Laurel Devennie,Female,41,VP Product Management,Manufacturing,78,Affluent Customer,No,No,13,069 Hoard Pass,4352,Queensland,Australia,5
4543,Elvira Darthe,Female,42,Accounting Assistant I,Financial Services,10,Affluent Customer,No,No,16,89 Green Ridge Point,2168,New South Wales,Australia,9
4544,Angie Tansley,Male,67,VP Sales,Manufacturing,68,Mass Customer,No,No,8,8 Cardinal Junction,2444,New South Wales,Australia,7
4545,Terrence Dalligan,Male,19,Chemical Engineer,Manufacturing,60,High Net Worth,No,Yes,2,240 Main Hill,3200,Victoria,Australia,6
4546,Katy Crooke,Female,40,Food Chemist,Health,0,Mass Customer,No,No,13,67081 Burrows Center,2111,New South Wales,Australia,12
4547,Sammy Borsi,Female,45,Accountant III,Financial Services,99,Mass Customer,No,No,5,0 Kipling Way,2289,New South Wales,Australia,7
4548,Morganica Ainsbury,Female,45,Senior Editor,Entertainment,37,High Net Worth,No,Yes,9,1 Raven Way,2151,New South Wales,Australia,10
4549,Nils Champion,Male,33,Programmer III,Retail,69,Affluent Customer,No,No,13,261 Holy Cross Park,2750,New South Wales,Australia,9
4550,Beverlee Querree,Female,26,Marketing Manager,Financial Services,42,High Net Worth,No,Yes,12,891 Ohio Terrace,2075,New South Wales,Australia,12
4551,Cami Eitter,Female,39,Professor,Manufacturing,34,High Net Worth,No,Yes,11,1408 Hovde Circle,3081,Victoria,Australia,9
4552,Reiko Degenhardt,Female,41,Financial Analyst,Financial Services,83,High Net Worth,No,Yes,5,50897 Northfield Road,4280,Queensland,Australia,6
4553,Cord Dunsmore,Male,18,Internal Auditor,Manufacturing,12,Mass Customer,No,Yes,13,596 Boyd Park,4301,Queensland,Australia,3
4554,Gabey Kennicott,Female,59,Developer I,Financial Services,55,Affluent Customer,No,No,17,8 Fordem Place,2322,New South Wales,Australia,6
4555,Jacqui Devey,Female,22,Analyst Programmer,Financial Services,79,High Net Worth,No,Yes,13,656 Kennedy Crossing,2261,New South Wales,Australia,8
4556,Byrom Ramas,Male,24,Help Desk Technician,Manufacturing,23,High Net Worth,No,No,12,2 Jackson Place,2528,New South Wales,Australia,7
4557,Worthington Ahmed,Male,45,Senior Cost Accountant,Financial Services,79,High Net Worth,No,No,13,39408 Manufacturers Road,3335,Victoria,Australia,3
4558,Chico Dye,Male,23,Speech Pathologist,Manufacturing,46,High Net Worth,No,No,13,168 Schlimgen Center,2526,New South Wales,Australia,9
4559,Davidde Cockroft,Male,70,Geological Engineer,Manufacturing,70,High Net Worth,No,No,8,8 Kim Avenue,2158,New South Wales,Australia,12
4560,Charlie Dmych,Male,67,Account Coordinator,Manufacturing,60,High Net Worth,No,No,13,920 Cambridge Way,2263,New South Wales,Australia,6
4561,Donn Chaney,Male,66,Research Assistant II,N/A,15,Mass Customer,No,No,13,4 Schlimgen Trail,4701,Queensland,Australia,3
4562,Kamila Parsonage,Female,63,N/A,Property,80,Mass Customer,No,No,5,31 Mccormick Court,4131,Queensland,Australia,8
4563,Barth Sapshed,Male,23,Executive Secretary,Financial Services,4,Mass Customer,No,Yes,13,65 Milwaukee Lane,4520,Queensland,Australia,10
4564,Padriac Collacombe,Male,50,Software Consultant,Health,67,Affluent Customer,No,No,13,76 Mendota Park,2090,New South Wales,Australia,10
4565,Olive Mozzi,Female,62,Account Representative IV,Retail,87,Affluent Customer,No,Yes,20,26667 Rigney Place,2567,New South Wales,Australia,9
4566,Benedict Rosas,Male,62,Actuary,Financial Services,73,High Net Worth,No,Yes,15,898 Muir Court,2142,New South Wales,Australia,6
4567,Virginia De Antoni,Female,53,Executive Secretary,Telecommunications,17,High Net Worth,No,Yes,12,88093 Pierstorff Plaza,2030,New South Wales,Australia,10
4568,Nicolas O'Donnell,Male,31,Internal Auditor,N/A,40,Mass Customer,No,Yes,14,3319 Anthes Crossing,3177,Victoria,Australia,7
4569,Oswald MacCarlich,Male,26,Assistant Media Planner,Entertainment,81,Mass Customer,No,No,14,16 Mosinee Place,4717,Queensland,Australia,1
4570,Ailyn Howgate,Female,16,Electrical Engineer,Manufacturing,66,Mass Customer,No,Yes,2,197 Northport Plaza,4213,Queensland,Australia,7
4571,Karol Salthouse,Female,49,Research Assistant III,Financial Services,53,Mass Customer,No,Yes,18,10236 Mifflin Avenue,2570,New South Wales,Australia,8
4572,Esdras Birchett,Male,67,Assistant Media Planner,Entertainment,81,Mass Customer,No,Yes,21,5287 Clarendon Plaza,2258,New South Wales,Australia,9
4573,Wilfrid Gertray,Male,75,Accounting Assistant I,Financial Services,1,Mass Customer,No,No,16,38407 Sutteridge Circle,2766,New South Wales,Australia,8
4574,Charmain Styles,Female,52,Programmer Analyst I,Property,49,High Net Worth,No,Yes,18,423 Holy Cross Lane,3029,Victoria,Australia,7
4575,Harlene Nono,Unknown,0,Human Resources Manager,IT,69,Mass Customer,No,No,12,0307 Namekagon Crossing,2170,New South Wales,Australia,7
4576,Kirsteni Gritskov,Female,19,N/A,N/A,66,Mass Customer,No,No,4,743 Stuart Terrace,2560,New South Wales,Australia,7
4577,Bobby Summersby,Male,74,Sales Associate,Financial Services,90,Affluent Customer,No,No,7,1478 Oak Valley Park,3350,Victoria,Australia,2
4578,Shepherd Dutchburn,Male,41,Senior Sales Associate,Financial Services,33,High Net Worth,No,Yes,9,8970 Anhalt Junction,2160,New South Wales,Australia,9
4579,Berenice Kaesmakers,Female,23,Sales Representative,Retail,64,Mass Customer,No,No,11,563 Waywood Park,2145,New South Wales,Australia,9
4580,Jesse Crosio,Male,23,Data Coordiator,N/A,75,Mass Customer,No,Yes,13,9313 Mayer Street,3133,Victoria,Australia,8
4581,Cordi Thornton,Female,45,Structural Engineer,Telecommunications,47,Mass Customer,No,No,11,2978 Mccormick Center,2028,New South Wales,Australia,10
4582,Debbie Tillman,Female,27,Account Coordinator,Manufacturing,3,High Net Worth,No,Yes,13,527 Jay Trail,4551,Queensland,Australia,8
4583,Judie Pirkis,Female,22,Recruiter,N/A,2,Affluent Customer,No,Yes,4,6 Loftsgordon Pass,2111,New South Wales,Australia,11
4584,Flin Yoskowitz,Male,22,Registered Nurse,Health,9,Mass Customer,No,Yes,11,9940 Manley Drive,2574,New South Wales,Australia,7
4585,Noel Sturch,Female,66,Environmental Specialist,Health,26,Mass Customer,No,No,10,0736 West Crossing,3585,Victoria,Australia,1
4586,Letizia Poore,Female,79,Web Developer II,Manufacturing,27,Affluent Customer,No,No,15,95796 Mcbride Drive,3677,Victoria,Australia,3
4587,Raynard,Male,21,Statistician III,Health,32,Affluent Customer,No,No,14,20187 Loomis Court,4132,Queensland,Australia,6
4588,Kiley Grunder,Male,23,Cost Accountant,Financial Services,95,Affluent Customer,No,Yes,1,17393 Colorado Hill,4006,Queensland,Australia,8
4589,Ethelred Sissel,Male,43,Programmer Analyst IV,Health,83,High Net Worth,No,No,18,65 Rutledge Parkway,2539,New South Wales,Australia,8
4590,Dena Pabst,Female,30,Account Executive,Manufacturing,39,High Net Worth,No,Yes,17,02023 Loeprich Drive,3037,Victoria,Australia,7
4591,Wyndham Woolford,Male,38,Engineer IV,Manufacturing,1,Mass Customer,No,No,10,9107 Pine View Plaza,3977,Victoria,Australia,6
4592,Rochette Haddacks,Female,21,Tax Accountant,Retail,44,Affluent Customer,No,Yes,13,822 Di Loreto Junction,3020,Victoria,Australia,8
4593,Jamal Dudgeon,Male,52,Mechanical Systems Engineer,Financial Services,83,Mass Customer,No,No,7,2712 Namekagon Crossing,3029,Victoria,Australia,5
4594,Levin Coxen,Male,62,Accountant I,Property,13,Mass Customer,No,No,20,32 Hazelcrest Court,2753,New South Wales,Australia,8
4595,Marinna Kauschke,Female,44,Sales Associate,Financial Services,21,Affluent Customer,No,Yes,8,9 Forster Circle,3174,Victoria,Australia,3
4596,Kyle Michie,Female,59,Nurse Practicioner,N/A,6,Mass Customer,No,Yes,10,07226 Anzinger Avenue,3032,Victoria,Australia,8
4597,Lanie Cobbold,Male,39,Senior Sales Associate,N/A,57,Mass Customer,No,Yes,9,936 Porter Lane,2323,New South Wales,Australia,5
4598,Gilbert O'Fallone,Male,23,Assistant Media Planner,Entertainment,29,High Net Worth,No,No,1,6 Havey Pass,2126,New South Wales,Australia,11
4599,Gerianne Kaysor,Unknown,0,Project Manager,IT,15,Affluent Customer,No,No,5,882 Toban Lane,2121,New South Wales,Australia,11
4600,Esther McOnie,Female,78,Legal Assistant,N/A,59,Mass Customer,No,No,14,844 Forster Place,2096,New South Wales,Australia,12
4601,Chaim Kingdon,Male,21,Compensation Analyst,Financial Services,63,Affluent Customer,No,Yes,15,42590 Bellgrove Court,2097,New South Wales,Australia,9
4602,Anson Dearnaly,Male,20,Data Coordiator,Health,68,Affluent Customer,No,Yes,11,6060 Veith Crossing,2103,New South Wales,Australia,11
4603,Caitrin Critten,Female,44,Director of Sales,Manufacturing,45,Mass Customer,No,Yes,10,25 Lakeland Point,4113,Queensland,Australia,7
4604,Garreth Minett,Male,56,Physical Therapy Assistant,N/A,93,Affluent Customer,No,Yes,10,21667 Randy Crossing,3163,Victoria,Australia,7
4605,Rozamond Sommer,Female,51,Operator,IT,27,Affluent Customer,No,Yes,12,608 Dapin Court,3129,Victoria,Australia,10
4606,Annabell Downer,Female,62,Budget/Accounting Analyst II,N/A,33,Affluent Customer,No,No,20,8738 Lukken Terrace,2763,New South Wales,Australia,9
4607,Maximilian Geffen,Male,62,Automation Specialist III,Manufacturing,96,Mass Customer,No,Yes,20,8634 Wayridge Pass,2750,New South Wales,Australia,8
4608,Ajay Worham,Female,38,Computer Systems Analyst I,Manufacturing,80,Mass Customer,No,Yes,12,5 Homewood Road,2800,New South Wales,Australia,6
4609,Jamison Cashin,Male,47,VP Product Management,Health,70,Mass Customer,No,Yes,5,7 Dunning Avenue,2477,New South Wales,Australia,8
4610,Dorian Emery,Female,19,Professor,Manufacturing,94,Mass Customer,No,Yes,9,67 Beilfuss Plaza,2168,New South Wales,Australia,8
4611,Nicol Swinford,Male,41,VP Marketing,Property,65,High Net Worth,No,No,16,976 Roxbury Alley,4157,Queensland,Australia,7
4612,Agna Cowpe,Female,48,N/A,Property,88,Mass Customer,No,Yes,7,2 Main Lane,4114,Queensland,Australia,3
4613,Nev Prosh,Male,67,Environmental Tech,Health,29,Affluent Customer,No,Yes,17,6115 Forest Crossing,2148,New South Wales,Australia,8
4614,Lucius Hatchell,Male,66,Media Manager II,Retail,37,Mass Customer,No,Yes,14,432 Ronald Regan Court,3782,Victoria,Australia,8
4615,Francisca Pottage,Female,60,Software Engineer II,IT,63,Mass Customer,No,No,8,8600 Forster Lane,2177,New South Wales,Australia,9
4616,Farlie Brookz,Male,54,Administrative Assistant I,Health,62,Mass Customer,No,Yes,6,6692 Independence Way,2070,New South Wales,Australia,12
4617,Mariette,Female,61,Programmer II,Property,47,Affluent Customer,No,Yes,17,770 Farmco Point,2049,New South Wales,Australia,11
4618,Beverlee Ungerechts,Female,44,Civil Engineer,Manufacturing,49,Mass Customer,No,No,8,602 Toban Center,4020,Queensland,Australia,7
4619,Nanni Girodias,Female,59,N/A,Retail,61,High Net Worth,No,No,16,74 Shopko Pass,2161,New South Wales,Australia,9
4620,Delcina Hursey,Female,49,N/A,Financial Services,22,Mass Customer,No,Yes,7,804 Washington Point,4132,Queensland,Australia,4
4621,Lek Pimblett,Male,62,Product Engineer,Financial Services,88,Mass Customer,No,Yes,6,97 Merrick Center,2460,New South Wales,Australia,2
4622,Kellyann Adshad,Female,77,N/A,N/A,62,Mass Customer,No,Yes,22,29 Tennyson Alley,2161,New South Wales,Australia,9
4623,Ewell Paulusch,Male,19,Engineer I,Manufacturing,31,Mass Customer,No,Yes,8,8194 Lien Street,4032,Queensland,Australia,7
4624,Madison Lars,Male,50,Health Coach III,Health,11,Mass Customer,No,No,19,9503 New Castle Street,4500,Queensland,Australia,9
4625,Ardis Taree,Female,57,Chemical Engineer,Manufacturing,97,Affluent Customer,No,Yes,5,0 Emmet Trail,4128,Queensland,Australia,9
4626,Wheeler Godsil,Male,24,Geologist IV,Manufacturing,51,Affluent Customer,No,Yes,6,7 Spaight Drive,2147,New South Wales,Australia,9
4627,Marissa O'Scandall,Female,44,N/A,N/A,17,Affluent Customer,No,Yes,7,45000 Randy Court,3199,Victoria,Australia,7
4628,Terrel Keynd,Male,56,Junior Executive,Manufacturing,30,Mass Customer,No,No,9,65 David Pass,4221,Queensland,Australia,7
4629,Augie Swallwell,Male,78,N/A,Property,42,Affluent Customer,No,Yes,13,7 Golden Leaf Avenue,2400,New South Wales,Australia,2
4630,Dillon Bannister,Male,72,Tax Accountant,N/A,7,Mass Customer,No,No,11,43 Dayton Drive,2062,New South Wales,Australia,9
4631,Osbourn Gherardini,Male,30,N/A,N/A,43,High Net Worth,No,Yes,16,5 Dryden Road,2782,New South Wales,Australia,7
4632,Lissa Gawn,Female,55,Legal Assistant,Health,86,Mass Customer,No,Yes,17,14183 Iowa Center,4503,Queensland,Australia,5
4633,Leisha McConway,Female,42,Payment Adjustment Coordinator,Financial Services,3,Mass Customer,No,Yes,13,95 Del Mar Court,3175,Victoria,Australia,8
4634,Kearney Cuddehy,Male,20,Marketing Assistant,Retail,88,Mass Customer,No,No,12,98 Shoshone Road,4207,Queensland,Australia,6
4635,Shellysheldon Bichard,Male,64,Desktop Support Technician,Financial Services,96,Mass Customer,No,Yes,16,7199 Springview Parkway,4503,Queensland,Australia,5
4636,Reinhard Oscroft,Male,67,Pharmacist,Health,23,High Net Worth,No,No,18,045 Magdeline Court,3690,Victoria,Australia,1
4637,Menard Venmore,Male,39,Assistant Professor,Retail,97,High Net Worth,No,No,8,5 Hoard Trail,2197,New South Wales,Australia,10
4638,Andree Breeds,Female,63,Senior Editor,Financial Services,31,Affluent Customer,No,Yes,11,93 Scofield Pass,3152,Victoria,Australia,6
4639,Kata Harrop,Female,67,N/A,Retail,70,Affluent Customer,No,Yes,13,2 Ridgeway Avenue,2196,New South Wales,Australia,10
4640,Pierrette Gummie,Female,51,Statistician II,Retail,18,Affluent Customer,No,No,14,29 Maple Trail,3143,Victoria,Australia,8
4641,Nady Withinshaw,Female,49,Database Administrator III,N/A,96,High Net Worth,No,No,8,7 Brentwood Circle,4000,Queensland,Australia,7
4642,Demott Mullaly,Male,35,Help Desk Operator,Property,42,Mass Customer,No,No,13,28 Hazelcrest Drive,2525,New South Wales,Australia,8
4643,Wendye Kleinplatz,Female,21,Executive Secretary,Manufacturing,48,Affluent Customer,No,No,14,01 Reindahl Circle,4132,Queensland,Australia,3
4644,Irvin Bevans,Male,55,Payment Adjustment Coordinator,Manufacturing,82,Mass Customer,No,No,12,5880 Hauk Street,2046,New South Wales,Australia,11
4645,Madella Marquiss,Female,41,VP Marketing,N/A,51,Affluent Customer,No,No,18,0 Larry Park,3175,Victoria,Australia,8
4646,Austine Speedy,Female,77,Software Engineer II,Argiculture,38,High Net Worth,No,Yes,14,69 Sunfield Terrace,2558,New South Wales,Australia,8
4647,Wolf Craft,Male,22,Database Administrator III,Retail,93,Affluent Customer,No,Yes,5,7513 Swallow Drive,2148,New South Wales,Australia,9
4648,Aldin Newsome,Male,36,Financial Analyst,Financial Services,24,Mass Customer,No,No,17,058 Morningstar Center,2127,New South Wales,Australia,9
4649,Sindee Jasik,Female,75,Social Worker,Health,18,Mass Customer,No,Yes,15,0689 Melby Park,4030,Queensland,Australia,9
4650,Truman Arlett,Male,59,Technical Writer,Manufacturing,58,High Net Worth,No,Yes,16,3 Spohn Circle,2477,New South Wales,Australia,5
4651,Gordon Rewan,Male,30,Chief Design Engineer,N/A,42,Mass Customer,No,No,5,91 Calypso Trail,2750,New South Wales,Australia,8
4652,Israel Brough,Male,41,N/A,N/A,29,Mass Customer,No,Yes,8,43863 Victoria Lane,2281,New South Wales,Australia,7
4653,Leticia Hovenden,Female,20,Mechanical Systems Engineer,Retail,98,Mass Customer,No,Yes,1,54782 Lake View Parkway,3178,Victoria,Australia,9
4654,Caritta Compston,Female,59,Geological Engineer,Manufacturing,86,Mass Customer,No,Yes,17,48971 Marquette Point,3976,Victoria,Australia,5
4655,Annabelle Hanwell,Female,66,Professor,Manufacturing,11,High Net Worth,No,Yes,15,99 Sherman Parkway,3083,Victoria,Australia,12
4656,Darryl Hovee,Female,73,Professor,Financial Services,2,Mass Customer,No,Yes,19,381 Emmet Terrace,2047,New South Wales,Australia,12
4657,Orly Nesbitt,Female,32,Analyst Programmer,Manufacturing,6,High Net Worth,No,Yes,14,7 Beilfuss Road,3163,Victoria,Australia,6
4658,Margette Gibard,Female,75,N/A,Manufacturing,34,Affluent Customer,No,Yes,9,37068 Montana Street,2011,New South Wales,Australia,7
4659,Nicol Bertot,Female,40,Financial Advisor,Financial Services,25,Affluent Customer,No,Yes,18,7 Elgar Hill,3060,Victoria,Australia,5
4660,Nobe Trowsdale,Male,49,Community Outreach Specialist,Financial Services,12,Mass Customer,No,No,16,36506 Bartillon Point,3816,Victoria,Australia,3
4661,Stephen Tittershill,Male,26,Nurse Practicioner,Financial Services,73,High Net Worth,No,No,6,8 Scott Drive,3150,Victoria,Australia,11
4662,Giselbert Pickring,Male,58,Tax Accountant,Manufacturing,94,Affluent Customer,No,Yes,20,653 2nd Park,2766,New South Wales,Australia,8
4663,Shane Diss,Female,37,N/A,Financial Services,50,High Net Worth,No,Yes,16,22 Shelley Plaza,3198,Victoria,Australia,8
4664,Lisette Davers,Female,77,Developer III,Health,59,High Net Worth,No,No,17,504 Stuart Pass,2130,New South Wales,Australia,11
4665,Chicky Sinclar,Unknown,0,Operator,IT,43,High Net Worth,No,Yes,0,5 Red Cloud Place,3222,Victoria,Australia,4
4666,Kippar Whyatt,Male,57,N/A,Property,13,Mass Customer,No,No,10,264 Valley Edge Pass,2259,New South Wales,Australia,7
4667,Xenia Maleck,Female,57,VP Product Management,Telecommunications,41,Mass Customer,No,No,12,5 Southridge Hill,3029,Victoria,Australia,7
4668,Essie Withur,Female,76,Director of Sales,Financial Services,42,High Net Worth,No,No,19,539 Graceland Pass,3444,Victoria,Australia,7
4669,Cecil Gant,Male,41,N/A,N/A,52,High Net Worth,No,Yes,9,22435 Barnett Court,2145,New South Wales,Australia,8
4670,Lillis Eshmade,Female,43,Structural Analysis Engineer,Financial Services,50,Mass Customer,No,Yes,22,46057 Harbort Hill,4304,Queensland,Australia,2
4671,Ted Izacenko,Male,58,Librarian,Entertainment,3,High Net Worth,No,No,9,2 Shasta Place,3130,Victoria,Australia,10
4672,Nixie Shoesmith,Female,61,Junior Executive,Retail,45,Affluent Customer,No,No,12,77608 Donald Center,4516,Queensland,Australia,6
4673,Briana Trill,Female,73,Health Coach III,Health,5,High Net Worth,No,No,11,0433 La Follette Road,2137,New South Wales,Australia,11
4674,Cobbie Bruyett,Male,61,Associate Professor,N/A,20,Mass Customer,No,Yes,20,8593 Prairie Rose Way,2500,New South Wales,Australia,8
4675,Wrennie Dwelly,Female,77,Operator,Manufacturing,23,Mass Customer,No,No,18,179 Carey Terrace,3020,Victoria,Australia,9
4676,Sibylla Kibble,Female,55,Pharmacist,Health,73,High Net Worth,No,No,12,3 Ruskin Hill,2122,New South Wales,Australia,9
4677,Kariotta Naper,Female,65,VP Sales,Health,8,Mass Customer,No,No,21,87 Crescent Oaks Alley,2756,New South Wales,Australia,10
4678,Wylie Huntingdon,Male,51,VP Quality Control,Financial Services,99,Mass Customer,No,No,15,08822 Duke Road,2763,New South Wales,Australia,8
4679,Lizbeth Garvan,Female,21,Structural Analysis Engineer,Health,36,Mass Customer,No,No,4,5 Schurz Street,2141,New South Wales,Australia,9
4680,Averil Ackery,Male,47,Sales Representative,Retail,93,Mass Customer,No,Yes,7,344 Darwin Junction,2093,New South Wales,Australia,12
4681,Myrtie Ostrich,Female,21,VP Quality Control,Property,70,Affluent Customer,No,Yes,9,320 Acker Drive,2251,New South Wales,Australia,7
4682,Ross Vidgen,Male,70,VP Sales,Retail,17,Affluent Customer,No,No,12,2874 Bay Hill,4032,Queensland,Australia,9
4683,Sibby Skinner,Female,36,Accountant IV,Manufacturing,25,Mass Customer,No,Yes,12,3 Sunbrook Alley,4178,Queensland,Australia,7
4684,Selle Casper,Female,39,Social Worker,Health,98,Mass Customer,No,Yes,10,34 Jay Hill,2880,New South Wales,Australia,1
4685,Andrew Froment,Male,40,Office Assistant IV,Retail,58,High Net Worth,No,No,7,78 Bluestem Road,3860,Victoria,Australia,2
4686,Maurizia Ritmeyer,Female,37,Teacher,Entertainment,95,Mass Customer,No,Yes,3,0 Express Lane,2142,New South Wales,Australia,6
4687,Keenan Moriarty,Male,23,Actuary,Financial Services,67,Mass Customer,No,Yes,2,077 Hansons Point,4075,Queensland,Australia,8
4688,Davide Senten,Male,76,Accounting Assistant II,Manufacturing,22,Mass Customer,No,No,11,23737 Bartillon Street,2171,New South Wales,Australia,9
4689,Renie Fiveash,Female,25,Occupational Therapist,Health,92,High Net Worth,No,No,16,2 Anniversary Trail,4508,Queensland,Australia,4
4690,Willard Booton,Male,79,N/A,Health,69,High Net Worth,No,Yes,7,05 Ronald Regan Alley,2121,New South Wales,Australia,9
4691,Debby Balmadier,Female,25,Administrative Assistant II,Financial Services,53,Affluent Customer,No,Yes,5,738 Spaight Drive,3216,Victoria,Australia,8
4692,Rockie MacKibbon,Male,39,N/A,N/A,42,Mass Customer,No,Yes,13,8 Bunker Hill Court,2298,New South Wales,Australia,8
4693,Harvey Dwelley,Male,44,Help Desk Technician,Financial Services,70,Affluent Customer,No,No,18,59846 2nd Pass,2077,New South Wales,Australia,9
4694,Patrice Pariss,Male,63,VP Accounting,Financial Services,96,Mass Customer,No,No,9,3745 Thierer Trail,4078,Queensland,Australia,5
4695,Arman Yakubov,Male,40,VP Quality Control,Property,68,High Net Worth,No,Yes,17,11121 Jackson Crossing,2323,New South Wales,Australia,4
4696,Gardiner Gypps,Male,26,VP Product Management,Retail,91,Mass Customer,No,Yes,13,1 Elgar Alley,2166,New South Wales,Australia,9
4697,Cathleen Le Teve,Female,67,Recruiting Manager,N/A,75,High Net Worth,No,No,18,32834 Caliangt Way,4211,Queensland,Australia,3
4698,Thaddus Joder,Male,60,N/A,Manufacturing,31,Mass Customer,No,No,7,27185 Fisk Drive,2290,New South Wales,Australia,8
4699,Josepha Clamp,Female,56,Marketing Manager,N/A,12,High Net Worth,No,No,12,2 Harper Junction,2069,New South Wales,Australia,12
4700,Jillane Simion,Female,43,VP Marketing,Manufacturing,8,High Net Worth,No,No,7,7 Caliangt Street,4209,Queensland,Australia,3
4701,Lynnell Shoesmith,Female,36,Occupational Therapist,Health,44,High Net Worth,No,Yes,7,5331 Ilene Parkway,2560,New South Wales,Australia,8
4702,Mandie MacAdie,Female,43,Chief Design Engineer,Telecommunications,39,High Net Worth,No,No,13,1009 Roxbury Point,2110,New South Wales,Australia,11
4703,Ferdinand Billie,Male,52,Chemical Engineer,Manufacturing,97,Mass Customer,No,No,6,660 Carey Avenue,2759,New South Wales,Australia,8
4704,Suzy Bussens,Female,44,N/A,Financial Services,44,Mass Customer,No,No,13,25 Oneill Alley,4102,Queensland,Australia,9
4705,Emeline Vezey,Female,64,Dental Hygienist,Health,37,Affluent Customer,No,Yes,19,2 Golden Leaf Parkway,3759,Victoria,Australia,7
